edad,tieneHijos,cantidadHijos,genero,nivelEducativo,religiosidad,conservadorProgresista,userId,1_correct,2_correct,3_correct,4_correct,5_correct,6_correct,7_correct,8_correct,9_correct,10_correct,11_correct,12_correct
36,0,-999,2,4,61,43,15145,1,1,1,0,1,1,0,0,1,0,0,1
22,1,1,1,5,6,84,15146,0,1,0,1,0,1,0,0,1,0,1,1
24,0,-999,2,6,0,80,15147,0,0,0,1,1,1,1,1,1,1,0,0
37,0,-999,1,6,64,71,15148,0,1,0,0,0,1,0,1,0,0,0,1
22,0,-999,2,5,33,69,15149,0,1,1,1,1,0,1,0,0,1,0,1
46,1,1,1,5,0,100,15150,1,1,1,1,1,1,1,0,0,1,1,1
20,0,-999,1,5,33,50,15151,0,0,1,1,1,0,1,1,0,1,0,1
32,0,-999,1,5,24,82,15152,0,0,1,1,0,1,0,1,1,0,1,1
30,0,-999,1,6,0,100,15153,1,0,1,0,0,1,1,1,1,1,0,0
25,0,-999,2,5,0,100,15154,1,0,1,0,0,1,0,1,1,1,0,1
38,0,-999,1,4,0,78,15155,0,0,1,1,0,1,1,1,1,1,1,1
23,0,-999,1,5,14,84,15156,1,0,1,0,1,0,1,0,1,1,1,0
23,0,-999,2,5,12,22,15157,1,1,1,1,1,0,0,0,0,1,1,1
29,1,1,1,6,28,82,15158,1,1,0,1,1,0,1,0,0,1,1,1
25,0,-999,1,5,11,57,15159,1,1,1,0,0,1,0,1,0,1,1,1
19,0,-999,1,5,33,79,15160,1,1,1,1,1,1,1,1,0,1,1,1
26,0,-999,1,5,0,100,15161,0,0,0,1,1,1,1,1,1,0,1,0
22,0,-999,1,4,55,70,15162,0,0,1,0,0,1,1,1,1,0,1,1
21,0,-999,1,5,7,69,15163,0,1,0,1,1,0,0,0,0,1,0,1
18,0,-999,2,5,0,100,15164,1,1,0,1,1,0,1,1,1,0,1,1
29,0,-999,2,6,0,81,15165,1,0,1,0,1,0,1,1,0,1,0,1
19,0,-999,1,5,3,65,15166,1,0,1,1,0,1,1,1,1,1,1,1
36,1,1,1,6,7,51,15167,1,0,1,1,0,0,1,1,1,0,0,1
23,0,-999,1,6,8,87,15168,1,1,1,0,1,0,1,1,1,1,1,1
25,0,-999,1,5,5,78,15169,1,0,1,0,1,1,1,1,1,1,0,1
25,1,1,2,4,17,52,15170,1,0,1,1,0,1,1,1,1,0,1,1
25,0,-999,1,4,18,65,15171,1,0,1,1,0,1,1,0,1,1,1,1
27,0,-999,1,6,100,27,15172,1,1,1,1,0,1,1,1,1,0,0,1
28,0,-999,2,5,14,51,15173,1,1,1,1,0,1,0,1,1,1,0,1
23,0,-999,2,5,94,100,15174,0,0,0,0,0,1,1,1,1,1,1,1
24,0,-999,1,5,82,56,15175,1,0,1,1,0,0,1,1,1,0,1,1
27,0,-999,1,5,21,54,15176,1,1,1,1,1,0,0,1,0,1,0,1
26,0,-999,1,6,0,82,15177,1,1,0,1,1,0,0,1,1,0,1,1
29,0,-999,1,6,9,58,15178,1,1,0,1,1,0,1,1,1,1,1,0
23,0,-999,1,6,65,28,15179,1,1,1,1,1,1,1,0,1,1,1,0
27,0,-999,1,6,28,100,15180,1,0,1,0,1,1,1,1,1,1,1,1
34,0,-999,2,6,19,91,15181,0,1,1,0,1,1,0,0,1,1,0,1
28,0,-999,1,5,0,75,15182,1,0,1,1,0,0,1,1,0,0,1,0
32,0,-999,1,5,0,100,15183,1,1,1,1,0,1,0,0,1,1,1,1
23,0,-999,1,5,17,59,15184,1,1,0,1,1,1,1,1,0,0,1,0
23,0,-999,1,5,13,72,15185,0,1,1,1,1,1,1,1,1,0,1,1
24,0,-999,2,4,8,80,15186,0,0,0,1,1,0,1,1,0,0,0,1
29,0,-999,2,5,18,100,15187,1,0,1,0,0,1,1,1,1,1,1,0
16,0,-999,2,3,100,50,15188,1,1,0,0,0,1,0,1,0,1,0,1
21,0,-999,1,5,71,54,15189,1,0,1,1,1,1,0,0,1,1,1,1
30,1,1,2,5,21,42,15190,1,0,1,0,0,1,0,0,0,0,1,1
28,0,-999,1,5,19,70,15191,1,1,0,0,1,1,1,1,1,1,1,1
62,1,3,1,6,29,84,15192,0,0,1,1,1,0,0,1,1,1,1,0
21,0,-999,1,5,16,64,15193,0,0,0,0,0,1,1,1,1,0,0,1
22,0,-999,1,5,16,83,15194,1,1,1,1,0,0,1,0,0,0,1,1
30,0,-999,1,6,28,60,15195,0,1,1,1,1,1,1,1,1,1,0,0
25,0,-999,2,5,0,100,15196,1,1,1,1,1,1,0,1,1,1,1,1
25,0,-999,1,5,0,79,15197,0,1,1,1,1,0,1,0,1,1,0,1
19,0,-999,1,5,6,73,15198,1,0,0,0,1,0,0,0,1,0,0,0
26,0,-999,2,5,7,21,15199,1,1,1,1,1,0,1,1,0,1,0,0
21,0,-999,2,5,0,100,15200,1,1,0,0,1,1,0,0,1,1,1,1
25,0,-999,1,5,15,31,15201,1,1,1,0,0,1,0,1,0,0,0,1
51,1,1,2,6,30,49,15202,0,1,1,1,1,1,0,0,1,0,1,0
42,1,2,1,6,47,50,15203,0,1,0,1,1,1,0,1,1,1,0,0
20,0,-999,2,5,2,98,15204,0,1,1,1,0,1,0,0,1,0,1,1
36,1,1,2,5,0,70,15205,0,1,1,1,1,1,1,1,1,0,0,1
27,0,-999,2,5,1,100,15206,1,0,0,1,0,1,1,1,1,0,0,1
27,0,-999,2,5,56,35,15207,1,1,0,0,1,0,1,0,1,1,0,0
31,0,-999,1,6,0,100,15208,1,1,1,1,1,1,1,0,1,1,0,0
32,0,-999,1,5,67,81,15209,1,0,0,1,1,0,0,0,1,1,1,0
44,1,1,1,6,15,87,15210,1,0,0,1,1,0,1,1,0,0,1,0
19,0,-999,1,3,78,66,15211,1,0,1,1,0,1,1,0,0,0,1,1
22,0,-999,2,5,18,100,15212,1,0,1,0,1,1,1,0,0,1,0,0
28,1,2,1,5,0,100,15213,1,0,1,1,1,1,0,0,1,0,1,1
25,1,1,2,5,41,66,15214,1,0,1,0,1,0,1,1,1,1,1,1
21,0,-999,1,5,0,79,15215,1,1,0,0,0,0,0,1,1,1,1,1
20,0,-999,2,4,50,87,15216,0,1,1,1,1,0,0,1,1,0,1,0
27,0,-999,1,5,3,73,15217,1,1,0,0,1,0,1,0,1,1,1,1
28,1,2,1,4,44,23,15218,1,1,1,1,1,0,1,1,1,1,1,1
24,0,-999,1,6,78,92,15219,1,1,1,1,1,1,1,1,1,0,1,1
21,0,-999,1,4,11,78,15220,0,1,0,1,1,1,0,0,1,0,0,1
30,0,-999,2,5,0,86,15221,0,0,0,1,1,0,1,1,1,1,1,0
16,0,-999,1,3,61,21,15222,0,1,1,1,1,0,0,1,0,0,1,1
26,0,-999,2,6,63,68,15223,1,0,1,1,1,0,0,1,0,1,1,1
23,0,-999,1,6,0,84,15224,1,0,0,1,1,1,1,0,0,1,1,0
38,1,2,1,5,47,85,15225,1,1,0,1,1,0,1,0,1,1,0,1
28,0,-999,1,5,0,51,15226,0,1,0,0,1,1,1,0,1,1,0,1
20,0,-999,2,5,0,100,15227,1,1,1,1,1,1,1,1,1,1,0,1
34,1,2,1,6,58,71,15228,0,0,1,0,1,1,0,0,1,1,1,1
25,0,-999,1,6,52,70,15229,1,1,1,0,0,1,1,1,1,0,0,1
22,0,-999,2,5,26,50,15230,1,1,1,1,0,1,1,0,1,0,1,0
21,0,-999,1,5,0,74,15231,1,1,1,0,1,1,0,1,1,0,0,1
29,0,-999,1,6,0,49,15232,0,1,1,1,0,1,1,1,1,0,0,1
18,0,-999,2,5,0,100,15233,1,1,0,1,0,1,1,0,1,1,0,1
22,0,-999,1,5,48,83,15234,1,1,0,1,1,1,1,1,1,1,0,1
21,0,-999,1,5,0,73,15235,0,0,1,1,1,0,0,0,1,1,1,1
23,0,-999,1,5,62,75,15236,0,1,1,1,1,0,1,1,1,1,1,1
60,0,-999,1,5,24,80,15237,0,1,0,1,0,1,1,1,1,0,1,0
28,1,1,1,6,0,96,15238,0,0,1,1,1,1,1,1,1,1,1,1
26,0,-999,1,5,5,74,15239,1,1,1,1,1,0,0,1,1,0,1,0
17,0,-999,1,3,100,57,15240,0,0,1,1,1,1,1,1,1,1,1,1
21,0,-999,1,5,57,56,15241,1,0,1,0,1,1,0,0,0,0,0,0
26,0,-999,1,6,0,73,15242,0,1,1,1,1,0,1,1,1,0,0,1
20,0,-999,1,5,14,100,15243,1,1,1,0,0,0,1,1,1,1,0,0
22,0,-999,1,5,0,84,15244,1,0,1,1,1,1,0,1,0,1,0,1
33,0,-999,2,6,76,68,15245,1,1,1,1,1,1,1,1,1,0,1,1
28,1,1,1,6,0,87,15246,0,1,1,1,1,0,1,1,1,1,0,1
24,0,-999,1,4,23,73,15247,1,1,1,1,1,0,1,1,0,1,1,1
24,0,-999,1,4,7,99,15248,1,1,1,1,1,0,1,1,1,1,1,1
21,0,-999,1,5,64,66,15249,1,1,1,0,1,0,1,0,0,0,0,1
23,0,-999,2,5,0,48,15250,1,1,1,0,0,1,0,1,1,1,0,1
23,0,-999,2,5,0,75,15251,0,0,0,0,1,1,1,1,0,0,0,1
35,1,2,1,6,43,62,15252,0,0,1,1,1,1,1,1,0,1,0,1
28,0,-999,1,6,47,52,15253,1,1,0,1,1,0,1,0,1,1,1,1
27,0,-999,1,5,0,100,15254,1,1,1,1,1,0,0,1,1,0,1,1
27,0,-999,1,5,31,77,15255,0,1,1,1,0,1,0,0,0,1,1,1
32,0,-999,2,5,0,71,15256,0,0,0,0,1,0,1,0,1,1,1,1
22,0,-999,1,5,13,66,15257,1,1,1,0,0,1,0,0,1,1,0,1
29,0,-999,2,5,0,100,15258,0,0,0,1,1,1,0,0,1,1,0,0
20,0,-999,1,5,37,79,15259,0,1,0,1,1,1,1,1,1,0,1,0
22,0,-999,1,4,44,42,15260,1,1,1,0,1,1,1,1,1,0,1,1
26,1,1,1,4,41,88,15261,0,1,0,1,1,1,1,1,0,0,1,1
21,0,-999,1,5,0,68,15262,1,1,1,0,1,0,1,1,1,1,1,1
23,0,-999,3,5,29,86,15263,1,0,0,1,1,1,0,1,1,1,0,0
28,0,-999,1,4,18,100,15264,0,1,1,0,0,1,1,1,0,1,1,1
20,0,-999,2,4,0,78,15265,1,1,0,0,0,1,1,1,1,1,1,1
24,0,-999,1,5,8,86,15266,1,1,0,1,0,0,1,0,1,1,1,1
28,0,-999,2,6,54,42,15267,1,0,1,1,1,1,1,1,1,1,0,1
32,0,-999,1,6,20,80,15268,1,1,1,1,1,1,0,1,1,0,1,1
26,0,-999,1,6,5,71,15269,1,1,1,1,0,1,1,0,1,0,0,0
22,0,-999,1,5,100,72,15270,0,1,1,1,0,0,1,1,0,0,0,0
16,0,-999,1,3,87,51,15271,0,1,0,1,1,1,1,1,1,0,1,0
17,0,-999,1,3,56,80,15272,0,1,1,1,1,1,1,0,0,1,1,1
22,0,-999,2,5,0,100,15273,0,0,0,0,1,1,0,1,1,1,0,1
20,0,-999,1,5,100,42,15274,1,0,1,1,0,1,1,1,0,0,1,0
16,0,-999,2,3,0,100,15275,0,0,1,0,1,1,1,1,0,1,0,1
24,0,-999,1,5,68,100,15276,0,1,1,1,0,1,0,1,0,1,1,1
30,0,-999,1,6,29,55,15277,0,0,0,0,1,0,0,0,0,1,1,1
23,0,-999,2,5,0,100,15278,1,0,1,1,1,0,0,0,0,0,1,1
21,0,-999,2,5,54,77,15279,1,0,1,0,0,1,1,1,0,0,1,1
31,0,-999,2,4,0,100,15280,1,0,0,0,0,0,1,1,0,0,0,1
32,0,-999,1,6,0,84,15281,0,1,1,1,1,1,1,1,1,1,1,1
23,0,-999,1,5,44,49,15282,0,1,0,1,1,0,0,1,1,0,0,0
34,0,-999,1,5,63,63,15283,0,0,1,1,1,1,1,1,1,0,1,0
38,1,1,2,6,0,52,15284,1,0,0,0,0,1,0,0,0,1,0,0
31,0,-999,1,4,25,55,15285,0,1,0,1,1,1,0,1,0,1,0,0
18,0,-999,1,4,59,86,15286,1,0,1,1,1,1,1,1,1,1,1,1
26,0,-999,1,6,34,16,15287,1,1,1,0,1,0,1,0,1,1,1,1
21,0,-999,1,4,25,87,15288,0,1,1,0,1,1,1,1,0,1,1,1
21,0,-999,1,4,1,100,15289,1,1,1,0,1,1,0,1,1,0,1,1
33,0,-999,2,5,18,80,15290,1,1,1,1,0,1,1,0,1,0,1,1
58,1,2,2,5,0,100,15291,1,1,1,0,1,1,0,1,0,1,1,1
25,0,-999,2,6,26,71,15292,1,1,1,1,0,0,0,1,0,1,0,1
18,0,-999,1,5,0,99,15293,0,1,1,1,0,0,0,1,0,1,1,0
16,0,-999,1,3,38,46,15294,0,0,0,1,1,1,0,1,1,1,1,1
21,0,-999,1,5,27,21,15295,0,0,1,1,0,0,0,0,0,1,1,1
26,0,-999,2,5,16,86,15296,0,1,0,1,0,0,1,0,1,1,1,1
22,0,-999,2,5,0,100,15297,1,1,1,1,0,0,0,1,1,1,1,1
17,0,-999,1,3,0,62,15298,1,1,0,0,1,0,0,0,0,1,1,1
27,1,1,1,4,69,19,15299,0,0,0,1,1,1,1,0,0,0,0,0
28,0,-999,1,6,21,50,15300,1,1,1,1,1,1,1,0,1,1,0,1
29,0,-999,1,6,2,72,15301,0,0,0,0,0,0,0,1,0,1,1,1
25,0,-999,1,6,73,44,15302,0,0,1,0,1,0,0,0,1,1,1,0
39,1,2,2,5,34,75,15303,0,0,1,1,1,1,1,1,0,0,1,1
17,0,-999,1,3,100,0,15304,1,0,1,0,1,1,1,1,1,0,1,1
31,0,-999,2,6,100,100,15305,0,0,1,1,0,1,0,0,0,1,1,0
31,0,-999,2,4,41,99,15306,0,1,0,0,0,0,0,1,0,1,0,1
22,0,-999,1,5,30,58,15307,1,0,1,1,0,0,0,0,1,1,1,1
25,0,-999,1,4,19,64,15308,1,0,0,1,1,1,0,0,0,1,1,1
24,0,-999,2,5,6,100,15309,1,1,1,0,1,0,0,0,1,1,1,1
25,0,-999,1,6,14,84,15310,0,1,1,1,1,1,1,0,0,0,1,0
23,0,-999,1,5,15,77,15311,1,1,1,1,1,1,0,1,1,1,1,0
18,0,-999,1,4,72,69,15312,1,0,0,1,1,0,1,1,1,1,0,1
27,0,-999,1,5,72,56,15313,0,0,1,0,1,1,1,1,1,1,1,1
25,0,-999,2,5,0,100,15314,1,1,1,1,1,0,1,1,1,0,1,1
30,0,-999,2,5,100,62,15315,0,1,0,1,0,1,0,1,0,1,1,0
45,1,1,1,5,6,55,15316,1,1,1,0,0,0,0,0,0,1,0,0
30,0,-999,2,6,35,88,15317,0,1,1,1,1,0,0,1,1,1,0,0
34,0,-999,1,6,17,86,15318,1,0,0,1,1,1,1,1,0,1,0,1
23,0,-999,1,4,17,56,15319,1,1,0,1,1,0,1,1,0,1,1,0
25,0,-999,1,5,0,100,15320,1,0,1,0,1,1,0,1,0,1,1,1
18,0,-999,1,5,34,76,15321,0,1,0,1,0,0,0,1,1,1,0,1
29,0,-999,2,6,24,100,15322,1,0,0,1,1,0,0,1,0,1,0,1
28,1,1,1,5,11,100,15323,1,1,0,1,0,1,1,1,0,1,1,0
36,1,2,1,6,0,52,15324,1,1,1,1,0,1,1,1,1,0,1,1
19,0,-999,1,4,15,84,15325,1,1,1,0,1,1,0,1,1,0,1,0
20,0,-999,2,5,12,83,15326,0,0,1,1,0,1,0,0,1,0,0,1
18,0,-999,1,5,50,80,15327,1,1,0,0,1,0,1,1,0,1,1,0
25,0,-999,2,5,91,83,15328,1,0,1,1,1,0,0,1,0,1,1,1
31,0,-999,2,6,0,66,15329,1,1,0,1,1,0,1,0,1,1,1,1
23,0,-999,2,5,0,79,15330,1,1,1,1,1,1,1,1,0,1,1,1
21,0,-999,1,4,0,100,15331,1,1,1,1,1,1,1,1,1,1,1,1
22,0,-999,1,5,0,84,15332,1,1,0,1,1,0,1,0,1,0,1,1
26,0,-999,2,6,13,64,15333,1,0,1,1,1,1,1,0,1,1,1,1
30,0,-999,2,6,21,45,15334,1,1,1,1,1,1,1,1,1,0,1,1
31,1,1,1,5,0,93,15335,1,0,0,1,0,1,1,1,1,0,1,1
25,0,-999,1,4,0,73,15336,0,1,1,0,1,1,1,0,1,0,1,1
29,0,-999,1,5,56,60,15337,0,0,0,0,1,0,1,0,1,0,1,1
29,0,-999,2,6,22,93,15338,1,0,0,1,1,1,1,1,1,0,1,1
18,0,-999,2,5,8,29,15339,1,1,1,1,1,0,0,1,1,1,0,0
27,1,1,1,5,12,79,15340,0,1,1,1,0,0,0,0,0,1,0,0
22,0,-999,1,5,0,100,15341,1,1,0,1,0,0,1,1,0,1,1,0
27,0,-999,2,6,3,44,15342,1,1,1,1,0,0,1,1,0,1,1,1
21,0,-999,1,5,0,100,15343,0,1,0,1,1,0,1,1,1,1,1,0
27,0,-999,2,5,54,55,15344,1,1,1,1,1,1,0,1,0,1,1,1
21,0,-999,1,5,33,76,15345,1,0,0,1,1,1,0,1,1,1,0,1
22,0,-999,2,5,22,42,15346,0,1,0,1,1,0,0,1,1,0,1,1
21,0,-999,2,5,14,79,15347,1,1,1,0,1,1,0,0,1,1,1,1
24,0,-999,1,5,55,84,15348,1,0,0,1,1,0,1,0,1,1,0,0
20,0,-999,2,5,0,58,15349,1,1,0,1,1,1,1,1,1,1,1,1
25,0,-999,1,6,33,72,15350,1,0,1,1,1,1,0,1,1,0,1,0
19,0,-999,2,5,13,43,15351,1,1,1,1,1,1,1,0,1,1,0,1
45,1,1,1,6,0,100,15352,1,1,0,1,1,1,0,1,0,0,0,1
23,0,-999,2,6,100,37,15353,1,0,1,0,0,1,0,1,0,1,0,0
21,0,-999,1,5,56,83,15354,0,1,0,0,1,1,1,0,1,0,1,1
36,1,1,1,4,99,20,15355,0,0,1,1,1,1,1,1,0,1,1,0
26,0,-999,2,5,31,86,15356,0,0,1,0,0,0,1,0,0,0,0,0
20,0,-999,2,5,0,99,15357,0,1,0,1,1,1,1,1,1,1,1,0
67,0,-999,2,3,62,59,15358,1,1,0,1,1,0,0,0,1,1,0,0
36,1,2,1,6,32,53,15359,1,0,1,1,1,0,1,1,0,1,1,1
22,0,-999,2,6,2,43,15360,1,1,1,1,1,0,0,1,0,1,0,1
20,0,-999,1,4,0,46,15361,1,0,1,1,1,1,0,1,1,1,1,0
18,0,-999,1,5,43,65,15362,1,1,1,1,0,1,0,0,0,1,0,1
21,0,-999,1,5,0,72,15363,1,1,0,0,1,1,0,1,1,1,1,1
23,0,-999,1,5,56,44,15364,1,1,1,1,1,1,1,0,0,1,0,1
30,0,-999,2,4,0,69,15365,0,0,0,0,0,0,1,1,1,1,1,1
20,0,-999,1,5,13,100,15366,1,1,1,1,1,1,1,1,1,1,1,1
22,0,-999,1,5,0,100,15367,1,0,0,1,1,1,1,1,0,1,0,1
32,1,1,1,6,0,59,15368,0,0,1,1,1,0,1,1,0,1,1,1
28,0,-999,1,4,0,100,15369,1,0,1,1,1,1,0,1,0,0,1,1
25,0,-999,1,5,18,74,15370,0,0,1,0,1,1,1,1,1,0,0,1
21,0,-999,1,5,0,86,15371,1,1,0,1,0,1,1,0,0,0,1,1
31,1,1,1,5,19,79,15372,1,1,0,1,0,0,1,0,0,1,1,1
19,0,-999,2,5,0,73,15373,0,1,1,1,1,1,1,1,0,1,1,1
21,0,-999,2,5,13,73,15374,0,0,1,1,0,0,0,1,1,0,1,1
22,0,-999,1,5,31,69,15375,0,0,1,1,0,0,1,1,1,0,0,0
30,0,-999,1,6,42,48,15376,0,0,0,1,0,0,1,0,0,0,1,1
32,0,-999,2,4,21,100,15377,0,1,0,1,1,1,1,1,0,1,0,0
32,0,-999,2,6,59,79,15378,1,1,1,0,0,1,1,1,1,1,0,1
23,0,-999,1,5,0,88,15379,1,1,1,0,0,0,0,1,0,1,1,1
21,1,1,1,5,74,38,15380,0,1,1,1,1,1,1,0,1,1,1,0
18,0,-999,1,5,72,82,15381,1,1,0,0,1,1,0,0,1,0,0,0
23,0,-999,2,5,0,100,15382,1,1,1,1,1,0,1,0,1,0,0,0
39,1,1,1,6,5,84,15383,1,1,1,1,1,1,1,1,1,1,0,1
27,0,-999,1,5,0,100,15384,1,0,1,1,0,1,1,1,1,1,1,1
20,0,-999,1,4,26,50,15385,1,1,0,1,0,0,1,1,1,1,0,0
22,0,-999,1,5,34,77,15386,1,1,1,0,0,1,1,1,1,1,0,0
32,1,2,1,4,22,76,15387,0,0,1,0,1,0,1,0,0,0,1,0
31,0,-999,1,6,0,84,15388,1,1,1,1,1,1,0,1,1,1,1,1
22,0,-999,1,5,17,85,15389,0,1,1,1,1,0,1,0,0,1,1,1
23,0,-999,1,5,14,58,15390,1,1,0,0,1,1,1,1,0,1,0,0
20,0,-999,2,4,0,100,15391,0,1,0,1,1,1,1,1,1,1,1,0
37,0,-999,2,6,45,80,15392,1,0,1,1,1,1,1,1,0,1,0,0
23,0,-999,2,4,0,47,15393,0,1,0,0,1,1,0,1,1,0,0,0
26,0,-999,2,6,0,72,15394,1,1,0,0,1,0,1,0,1,1,1,1
24,0,-999,1,5,26,85,15395,0,0,1,0,1,1,0,1,1,1,1,1
34,0,-999,2,5,0,100,15396,0,1,1,1,0,1,0,0,1,0,1,1
24,0,-999,1,5,0,89,15397,1,1,0,1,1,1,0,1,1,0,0,1
33,0,-999,2,6,23,74,15398,0,0,0,1,0,1,1,1,1,0,1,1
27,0,-999,1,6,0,100,15399,0,1,1,0,0,0,1,1,1,1,1,1
18,0,-999,2,5,13,50,15400,1,1,1,0,0,0,0,1,1,0,1,0
23,1,1,1,5,100,76,15401,1,0,1,0,0,1,1,1,1,0,1,1
40,1,2,1,6,56,62,15402,0,1,1,0,1,0,0,1,1,0,1,1
25,0,-999,1,6,0,66,15403,1,0,0,1,1,1,1,1,1,0,0,0
18,0,-999,1,5,0,77,15404,1,1,1,1,1,0,1,0,1,1,0,1
23,0,-999,1,5,0,100,15405,1,1,1,0,1,1,1,1,1,0,0,1
21,0,-999,2,5,41,57,15406,1,0,0,0,1,1,1,1,1,0,1,0
41,1,2,1,6,23,66,15407,1,1,0,1,1,1,1,1,1,0,1,1
40,1,1,2,6,0,62,15408,0,1,1,1,0,1,0,1,1,1,0,1
27,0,-999,2,5,0,100,15409,1,0,1,1,0,0,1,0,0,1,1,1
30,0,-999,1,6,40,70,15410,0,0,0,0,0,1,1,1,1,0,1,1
18,0,-999,2,4,0,100,15411,0,1,1,0,0,0,1,0,1,1,0,0
26,0,-999,1,5,2,89,15412,1,1,1,1,1,1,1,0,1,1,1,0
21,0,-999,1,5,0,100,15413,0,1,1,1,0,1,0,1,0,0,0,1
25,0,-999,1,5,0,53,15414,0,0,1,1,0,1,1,1,0,1,0,0
23,0,-999,2,5,1,82,15415,1,0,0,0,1,1,1,0,1,1,1,1
21,0,-999,1,5,14,42,15416,1,1,1,1,1,0,0,1,1,1,1,1
20,0,-999,2,4,79,51,15417,0,1,0,0,1,0,1,0,0,0,1,1
46,0,-999,1,4,0,21,15418,1,1,1,0,1,1,1,0,0,0,0,0
21,0,-999,1,5,0,59,15419,1,1,1,1,1,1,1,1,1,1,1,1
37,0,-999,1,6,68,96,15420,0,1,1,1,1,1,0,1,0,1,1,1
43,1,1,1,5,0,100,15421,1,1,1,1,1,0,1,1,0,0,0,1
29,0,-999,1,6,33,51,15422,1,0,1,0,0,1,1,1,0,0,1,1
23,0,-999,2,5,14,47,15423,0,1,1,1,0,0,0,1,0,1,1,0
25,0,-999,2,5,0,79,15424,1,0,0,0,1,0,1,0,0,0,0,1
21,0,-999,1,5,0,100,15425,0,1,1,0,1,1,1,0,1,0,1,1
23,0,-999,1,5,0,76,15426,1,1,0,1,1,1,1,0,1,0,1,1
21,0,-999,1,5,16,72,15427,0,0,1,1,0,1,0,0,1,1,1,1
21,0,-999,2,5,35,38,15428,0,1,1,1,1,1,1,0,0,0,1,1
20,0,-999,1,5,73,76,15429,1,1,1,0,0,0,1,0,1,0,1,1
33,1,1,2,5,38,58,15430,1,1,0,1,1,0,1,1,0,1,1,0
53,1,3,1,6,52,59,15431,1,1,0,0,1,0,1,0,1,1,1,0
27,1,2,1,5,20,54,15432,0,1,1,0,0,1,1,0,0,0,0,1
22,0,-999,1,4,28,70,15433,1,1,1,0,1,1,1,1,1,1,1,1
19,0,-999,1,5,0,100,15434,0,1,0,1,0,1,1,1,0,1,1,1
28,1,1,2,5,0,100,15435,0,0,1,1,1,0,1,1,0,1,1,1
19,0,-999,1,5,12,32,15436,0,1,0,1,1,1,1,1,0,1,1,0
22,0,-999,1,5,0,83,15437,1,1,1,1,0,0,1,0,1,1,0,1
21,0,-999,1,5,9,55,15438,1,1,1,1,1,1,1,1,1,1,0,1
15,0,-999,1,3,72,100,15439,1,1,1,0,0,1,0,0,1,1,1,1
22,0,-999,2,5,11,69,15440,1,1,1,1,0,1,1,1,1,0,1,0
18,0,-999,1,4,30,87,15441,1,0,1,0,1,1,1,1,0,1,0,0
29,0,-999,1,6,8,100,15442,1,1,0,1,1,0,1,1,0,1,1,1
25,0,-999,1,5,0,78,15443,0,1,1,1,1,0,0,0,0,1,0,1
25,0,-999,1,5,56,60,15444,0,1,1,1,1,1,1,0,1,1,1,1
22,0,-999,1,5,84,51,15445,1,0,1,0,0,1,0,1,1,1,1,1
45,1,3,1,6,100,41,15446,0,0,1,0,0,0,1,1,1,1,1,0
25,0,-999,1,5,0,100,15447,1,1,1,0,1,0,0,1,0,1,0,0
20,0,-999,1,5,0,75,15448,1,1,1,1,0,1,1,0,1,0,0,1
33,0,-999,2,5,68,82,15449,1,1,1,1,1,1,1,0,1,0,0,1
22,0,-999,1,5,0,78,15450,0,0,1,0,1,1,1,1,1,1,1,0
25,0,-999,1,4,66,100,15451,0,1,1,1,1,1,1,0,0,0,1,1
23,0,-999,1,5,0,100,15452,0,1,0,1,0,1,1,1,1,1,1,1
28,0,-999,2,6,0,64,15453,1,0,1,1,0,0,1,1,1,0,0,1
31,1,1,1,6,16,45,15454,1,0,1,1,1,0,1,1,1,1,1,1
28,0,-999,2,6,4,97,15455,1,1,1,1,0,0,1,0,0,1,1,1
25,0,-999,2,6,31,72,15456,0,0,1,0,1,1,0,0,1,1,0,1
20,1,1,1,4,0,99,15457,0,1,0,1,1,1,0,1,0,0,0,0
21,0,-999,1,5,31,65,15458,0,1,0,0,1,1,1,1,1,1,0,0
32,1,2,1,6,35,77,15459,0,0,0,1,1,0,1,1,1,1,1,1
27,0,-999,2,5,22,87,15460,1,0,1,0,0,1,1,1,1,0,0,1
19,0,-999,1,5,12,88,15461,1,1,1,1,0,0,1,0,0,1,1,1
24,0,-999,1,5,0,100,15462,0,1,0,0,1,1,1,1,0,1,0,1
30,0,-999,1,6,0,84,15463,1,1,0,1,0,1,1,1,1,1,0,1
25,0,-999,2,5,25,67,15464,0,0,0,1,1,1,0,1,0,1,1,1
21,0,-999,1,5,61,47,15465,1,1,1,1,1,1,1,1,1,1,0,1
27,0,-999,1,5,6,81,15466,0,1,0,0,1,1,1,1,1,1,1,1
29,0,-999,1,6,0,73,15467,1,1,1,1,1,0,0,1,1,1,1,1
24,0,-999,2,4,0,100,15468,1,1,0,1,1,1,0,0,0,1,0,0
27,0,-999,2,5,0,78,15469,1,1,1,0,1,0,1,0,1,1,0,0
24,0,-999,1,5,72,17,15470,0,0,0,1,0,0,0,1,1,1,0,0
21,0,-999,1,5,14,100,15471,1,0,1,1,1,0,1,1,1,1,1,1
25,0,-999,1,5,0,100,15472,1,0,1,0,1,1,0,1,0,1,1,0
58,1,2,1,4,66,70,15473,0,1,0,0,1,0,1,0,1,1,1,0
24,0,-999,1,6,26,30,15474,0,1,1,1,1,1,1,1,0,1,1,1
27,0,-999,1,5,10,84,15475,1,1,0,0,0,1,0,1,1,1,1,0
41,1,1,1,5,12,97,15476,1,1,1,1,0,1,1,1,0,0,0,1
